uri,kode,laereplan_kode,laereplan_versjon,laereplan_tittel_bokmaal,fag,aarstrinn,status,tekst_bokmaal,tekst_nynorsk,tekst_default,tekst_engelsk,har_nynorsk,samme_som,gjenbruk_av
http://psi.udir.no/kl06/KM13829,KM13829,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"samtale om likheter og ulikheter mellom kjønnene, om kjønnsidentitet og om menneskets reproduksjon","samtale om likskapar og ulikskapar mellom kjønna, om kjønnsidentitet og om korleis mennesket reproduserer seg","samtale om likheter og ulikheter mellom kjønnene, om kjønnsidentitet og om menneskets reproduksjon","talk about the similarities and differences between the genders, about gender identity and about human reproduction",ja,,KM764
http://psi.udir.no/kl06/KM13831,KM13831,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,"beskrive hvordan muskler og skjelett fungerer, og knytte dette til bevegelse","beskrive korleis musklar og skjelett fungerer, og knyte dette til bevegelse","beskrive hvordan muskler og skjelett fungerer, og knytte dette til bevegelse",describe how the muscles and skeleton function and relate this to movement,ja,,KM766
http://psi.udir.no/kl06/KM13830,KM13830,NAT01,05,Læreplan i naturfag,Naturfag 4. årstrinn | Naturfag 5. årstrinn,Femte årstrinn,status_publisert,beskrive funksjoner i kroppens ytre forsvar og samtale om hvordan dette verner mot sykdom,beskrive funksjonar i det ytre forsvaret til kroppen og samtale om korleis dette vernar mot sjukdom,beskrive funksjoner i kroppens ytre forsvar og samtale om hvordan dette verner mot sykdom,describe functions in the body’s external defence mechanisms and talk about how these protect against disease,ja,,KM765
http://psi.udir.no/kl06/KM13833,KM13833,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"stille spørsmål og lage hypoteser om naturfaglige fenomener, identifisere variabler og samle data for å finne svar","stille spørsmål og lage hypotesar om naturfaglege fenomen, identifisere variablar og samle data for å finne svar","stille spørsmål og lage hypoteser om naturfaglige fenomener, identifisere variabler og samle data for å finne svar","ask questions and formulate hypotheses about natural-science phenomena, identify variables and collect data to find answers",ja,,KM768
http://psi.udir.no/kl06/KM13834,KM13834,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"skille mellom observasjoner og slutninger, organisere data, bruke årsak-virkning-argumenter, trekke slutninger, vurdere feilkilder og presentere funn","skilje mellom observasjonar og slutningar, organisere data, bruke årsak–verknad-argument, trekkje slutningar, vurdere feilkjelder og presentere funn","skille mellom observasjoner og slutninger, organisere data, bruke årsak-virkning-argumenter, trekke slutninger, vurdere feilkilder og presentere funn","distinguish between observations and conclusions, structure data, use cause and effect arguments, draw conclusions, assess sources of errors and present findings",ja,,KM769
http://psi.udir.no/kl06/KM13835,KM13835,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"bruke og vurdere modeller som representerer fenomener man ikke kan observere direkte, og gjøre rede for hvorfor det brukes modeller i naturfag","bruke og vurdere modellar som representerer fenomen ein ikkje kan observere direkte, og gjere greie for kvifor det blir brukt modellar i naturfag","bruke og vurdere modeller som representerer fenomener man ikke kan observere direkte, og gjøre rede for hvorfor det brukes modeller i naturfag",use and assess models that represent phenomena that cannot be observed directly and explain why models are used in natural science,ja,,KM770
http://psi.udir.no/kl06/KM13836,KM13836,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,lese og forstå faremerking og reflektere over hensikten med disse,lese og forstå faremerking og reflektere over formålet med desse,lese og forstå faremerking og reflektere over hensikten med disse,read and understand hazard labelling and reflect on the purpose os such labelling,ja,,KM771
http://psi.udir.no/kl06/KM13837,KM13837,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,gi eksempler på hvordan naturvitenskapelig kunnskap er utviklet og utvikler seg,gi døme på korleis naturvitskapleg kunnskap er utvikla og utviklar seg,gi eksempler på hvordan naturvitenskapelig kunnskap er utviklet og utvikler seg,give examples of how natural-science knowledge has developed and continues to develop,ja,,KM772
http://psi.udir.no/kl06/KM13851,KM13851,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,gi eksempler på hvordan tradisjonell kunnskap har bidratt og bidrar til naturvitenskapelig kunnskap,gi døme på korleis tradisjonell kunnskap har bidrege og bidreg til naturvitskapleg kunnskap,gi eksempler på hvordan tradisjonell kunnskap har bidratt og bidrar til naturvitenskapelig kunnskap,give examples of how traditional knowledge has contributed and continues to contribute to natural-science knowledge,ja,,KM828
http://psi.udir.no/kl06/KM13838,KM13838,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"utforske, lage og programmere teknologiske systemer som består av deler som virker sammen","utforske, lage og programmere teknologiske system som består av delar som verkar saman","utforske, lage og programmere teknologiske systemer som består av deler som virker sammen","explore, make and program technological systems that consist of parts that work together",ja,,KM773
http://psi.udir.no/kl06/KM13839,KM13839,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,designe og lage et produkt basert på brukerbehov,designe og lage eit produkt basert på brukarbehov,designe og lage et produkt basert på brukerbehov,design and make a product based on user needs,ja,,KM774
http://psi.udir.no/kl06/KM13840,KM13840,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"reflektere over hvordan teknologi kan løse utfordringer, skape muligheter og føre til nye dilemmaer","reflektere over korleis teknologi kan løyse utfordringar, skape moglegheiter og føre til nye dilemma","reflektere over hvordan teknologi kan løse utfordringer, skape muligheter og føre til nye dilemmaer","reflect on how technology can solve challenges, create opportunities and lead to new dilemmas",ja,,KM775
http://psi.udir.no/kl06/KM13841,KM13841,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,utforske faseoverganger og kjemiske reaksjoner og beskrive hva som kjennetegner dem,utforske faseovergangar og kjemiske reaksjonar og beskrive kva som kjenneteiknar dei,utforske faseoverganger og kjemiske reaksjoner og beskrive hva som kjennetegner dem,explore phase transitions and chemical reactions and describe their properties,ja,,KM776
http://psi.udir.no/kl06/KM13852,KM13852,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"bruke partikkelmodellen til å forklare faseoverganger og egenskapene til faste stoffer, væsker og gasser","bruke partikkelmodellen til å forklare faseovergangar og eigenskapane til faste stoff, væsker og gassar","bruke partikkelmodellen til å forklare faseoverganger og egenskapene til faste stoffer, væsker og gasser","use the particle model to explain phase transitions and the properties of solids, liquids and gases",ja,,KM829
http://psi.udir.no/kl06/KM13842,KM13842,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,utforske elektriske og magnetiske krefter gjennom forsøk og samtale om hvordan vi utnytter elektrisk energi i dagliglivet,utforske elektriske og magnetiske krefter gjennom forsøk og samtale om korleis vi utnyttar elektrisk energi i dagleglivet,utforske elektriske og magnetiske krefter gjennom forsøk og samtale om hvordan vi utnytter elektrisk energi i dagliglivet,explore electric and magnetic forces through experiments and talk about how we exploit electric energy in everyday life,ja,,KM777
http://psi.udir.no/kl06/KM13843,KM13843,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"gjøre rede for hvordan organismer kan deles inn i hovedgrupper, og gi eksempler på ulike organismers særtrekk","gjere greie for korleis organismar kan delast inn i hovudgrupper, og gi døme på særtrekka til ulike organismar","gjøre rede for hvordan organismer kan deles inn i hovedgrupper, og gi eksempler på ulike organismers særtrekk",explain how organisms can be divided into main groups and give examples of the special features of different organisms,ja,,KM778
http://psi.udir.no/kl06/KM13853,KM13853,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,gjøre rede for betydningen av biologisk mangfold og gjennomføre tiltak for å bevare det biologiske mangfoldet i nærmiljøet,gjere greie for betydninga av biologisk mangfald og gjennomføre tiltak for å bevare det biologiske mangfaldet i nærmiljøet,gjøre rede for betydningen av biologisk mangfold og gjennomføre tiltak for å bevare det biologiske mangfoldet i nærmiljøet,explain the importance of biological diversity and implement measures to protect biological diversity in the local community,ja,,KM830
http://psi.udir.no/kl06/KM13844,KM13844,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,foreslå tiltak for å bevare det biologiske mangfoldet i nordområdene og gi eksempler på betydningen av tradisjonell kunnskap i naturforvaltning,foreslå tiltak for å bevare det biologiske mangfaldet i nordområda og gi døme på betydninga av tradisjonell kunnskap i naturforvaltning,foreslå tiltak for å bevare det biologiske mangfoldet i nordområdene og gi eksempler på betydningen av tradisjonell kunnskap i naturforvaltning,propose measures to preserve biological diversity in northern areas and give examples of the importance of traditional knowledge in nature management,ja,,KM779
http://psi.udir.no/kl06/KM13845,KM13845,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,utforske og beskrive ulike næringsnett og bruke dette til å diskutere samspill i naturen,utforske og beskrive ulike næringsnett og bruke dette til å diskutere samspel i naturen,utforske og beskrive ulike næringsnett og bruke dette til å diskutere samspill i naturen,explore and describe different food cycles and use this to discuss synergy in nature,ja,,KM781
http://psi.udir.no/kl06/KM13846,KM13846,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"beskrive og visualisere hvordan døgn, månefaser og årstider oppstår, og samtale om hvordan dette påvirker livet på jorda","beskrive og visualisere korleis døgn, månefasar og årstider oppstår, og samtale om korleis dette påverkar livet på jorda","beskrive og visualisere hvordan døgn, månefaser og årstider oppstår, og samtale om hvordan dette påvirker livet på jorda","describe and visualise how day and night, moon phases and seasons arise and talk about the effect on life on Earth",ja,,KM803
http://psi.udir.no/kl06/KM13847,KM13847,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,gjøre rede for jordas forutsetninger for liv og sammenligne med andre himmellegemer i universet,"gjere greie for føresetnadene jorda har for liv, og samanlikne med andre himmellekamar i universet",gjøre rede for jordas forutsetninger for liv og sammenligne med andre himmellegemer i universet,explain the conditions for life on Earth and compare these to other celestial bodies in the universe,ja,,KM823
http://psi.udir.no/kl06/KM13848,KM13848,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"gjøre rede for hvordan det geologiske kretsløpet, platetektonikk og ytre krefter er med på å forme og endre ulike landskap","gjere greie for korleis det geologiske kretsløpet, platetektonikk og ytre krefter er med på å forme og endre ulike landskap","gjøre rede for hvordan det geologiske kretsløpet, platetektonikk og ytre krefter er med på å forme og endre ulike landskap","explain how the geological cycle, plate tectonics and external forces help shape and change different landscapes",ja,,KM804
http://psi.udir.no/kl06/KM13849,KM13849,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,"gjøre rede for fysiske og psykiske forandringer i puberteten og samtale om hvordan dette kan påvirke følelser, handlinger og seksualitet","gjere greie for fysiske og psykiske forandringar i puberteten og samtale om korleis dette kan påverke kjensler, handlingar og seksualitet","gjøre rede for fysiske og psykiske forandringer i puberteten og samtale om hvordan dette kan påvirke følelser, handlinger og seksualitet","explain physical and mental changes during puberty and talk about how these can affect emotions, actions and sexuality",ja,,KM826
http://psi.udir.no/kl06/KM13850,KM13850,NAT01,05,Læreplan i naturfag,Naturfag 5. årstrinn | Naturfag 6. årstrinn | Naturfag 7. årstrinn,Syvende årstrinn,status_publisert,gjøre rede for noen av kroppens organsystemer og beskrive hvordan systemene virker sammen,gjere greie for nokre av organsystema i kroppen og beskrive korleis systema verkar saman,gjøre rede for noen av kroppens organsystemer og beskrive hvordan systemene virker sammen,describe some of the body’s organ systems and describe how the systems work together,ja,,KM827
http://psi.udir.no/kl06/KM13854,KM13854,NAT01,05,Læreplan i naturfag,Naturfag 8. årstrinn | Naturfag 9. årstrinn | Naturfag 10. årstrinn,Tiende årstrinn,status_publisert,"stille spørsmål og lage hypoteser om naturfaglige fenomener, identifisere avhengige og uavhengige variabler og samle data for å finne svar","stille spørsmål og lage hypotesar om naturfaglege fenomen, identifisere avhengige og uavhengige variablar og samle data for å finne svar","stille spørsmål og lage hypoteser om naturfaglige fenomener, identifisere avhengige og uavhengige variabler og samle data for å finne svar","ask questions and formulate hypotheses about natural-science phenomena, identify dependent and independent variables and collect data to find answers",ja,,KM831
